"Gene","Bead","Sup","Enrichment","P"
"Zrsr1",149.15,86.57,0.78," 3.3e-11"
"Snrpd2",40.43,23.95,0.78," 2.7e-05"
"Ndufb6",45.67,26.34,0.78," 2.3e-05"
"Cd3eap",26.03,15.13,0.78," 1.0e-04"
"6820408C15Rik",7.72,4.46,0.78," 3.5e-02"
"Itm2c",601.16,354.61,0.78," 5.1e-11"
"Pcsk1",66.62,39.16,0.78," 4.2e-07"
"Arl2",119.45,70.94,0.78," 1.7e-08"
"Cenpt",18.51,10.8,0.78," 9.2e-04"
"C530005A16Rik",9.13,5.34,0.78," 1.8e-02"
"Selenoh",32.69,19.29,0.78," 1.3e-04"
"Pnmal1",559.06,325.17,0.78," 1.2e-14"
"Ccdc85b",60,38.17,0.78," 8.2e-05"
"Ten1",27.24,16.1,0.78," 3.5e-04"
"Ctu1",28.28,16.86,0.78," 2.6e-04"
"Ccne1",13.45,7.87,0.78," 4.5e-03"
"Cdadc1",111.68,66.11,0.78," 1.6e-08"
"Sertm1",45.42,26.58,0.78," 3.4e-06"
"Rbfox3",240,141.4,0.78," 7.7e-11"
"Nefl",456.51,267.95,0.78," 6.7e-14"
"BC037034",112.44,66.14,0.78," 2.5e-09"
"Sncb",471.64,280.67,0.78," 4.2e-11"
"Rp9",56.04,32.79,0.78," 4.9e-07"
"Tlnrd1",81.86,49.39,0.78," 5.8e-07"
"Erc2",251.01,145.65,0.78," 2.5e-12"
"Crlf2",14.1,8.4,0.77," 4.3e-03"
"Zbtb17",34.91,20.62,0.77," 5.6e-05"
"Camkk2",168.84,98.48,0.77," 3.3e-11"
"Mycn",9.81,5.78,0.77," 1.6e-02"
"Chga",144.68,84.83,0.77," 9.6e-11"
"Pld3",376.87,221.62,0.77," 2.6e-13"
"Mrpl12",57.34,33.94,0.77," 1.6e-06"
"Prkch",10.19,5.94,0.77," 1.5e-02"
"Hpca",255.43,150.5,0.77," 2.0e-12"
"2410002F23Rik",84.45,49.59,0.77," 1.2e-08"
"Zbtb7c",47.92,28.09,0.77," 1.4e-06"
"Lynx1",396.65,232.97,0.77," 1.3e-13"
"Dynll1",180.19,105.83,0.77," 2.7e-10"
"Atp6v1f",82.48,48.68,0.77," 6.8e-08"
"Ssna1",40.69,24.3,0.77," 5.7e-05"
"Magee1",556.4,327.64,0.77," 5.9e-14"
"Mrps16",37.68,22.26,0.77," 3.1e-05"
"Coro6",7.47,4.36,0.77," 3.9e-02"
"Atp5o",206.06,121.39,0.77," 1.9e-11"
"Flywch1",900.38,539.61,0.77," 1.9e-11"
"Bloc1s4",14.72,9.19,0.77," 9.6e-03"
"Igsf21",27.57,16.99,0.77," 6.8e-04"
"Camk2n2",257.02,154.57,0.77," 1.2e-10"
"Mrpl41",66.95,39.71,0.76," 1.0e-06"
"2010107E04Rik",67.93,39.72,0.76," 2.9e-07"
"Cyb561",97.86,57.68,0.76," 4.9e-09"
"Gabra5",100.78,59.44,0.76," 3.2e-09"
"Map1lc3a",250.91,153.83,0.76," 4.8e-08"
"Hcfc1r1",76.93,45.91,0.76," 4.3e-07"
"Trappc2l",68.84,40.74,0.76," 2.8e-07"
"9430015G10Rik",12.32,7.26,0.76," 7.4e-03"
"Lrrc24",13.15,7.89,0.76," 6.8e-03"
"Itpr1",411.34,242.68,0.76," 1.7e-13"
"BC029722",100.92,59.89,0.76," 5.7e-09"
"Ndufb7",31.68,18.72,0.76," 4.8e-05"
"Actn2",10.91,6.43,0.76," 1.4e-02"
"Extl1",26.54,15.68,0.76," 1.8e-04"
"Ier3",8.68,5.24,0.76," 3.0e-02"
"Ak6",10.3,6.13,0.76," 1.5e-02"
"Pfdn6",33.41,19.84,0.76," 5.4e-05"
"Atp6v1g2",529.4,313.2,0.76," 1.0e-12"
"Nme5",14,8.3,0.76," 4.5e-03"
"Tmem145",31.82,18.89,0.76," 6.0e-05"
"Atp6v1e1",508.07,299.75,0.76," 1.2e-13"
"Zfp575",16.48,9.76,0.76," 2.2e-03"
"Phf1",122.93,73.03,0.76," 9.6e-10"
"Klhl7",187.76,109.93,0.76," 1.2e-10"
"Rnf219",37.68,22.02,0.76," 2.2e-05"
"Pam",451.76,267.08,0.76," 1.5e-13"
"Psmd3",253.29,150.99,0.76," 2.2e-11"
"Cdip1",737.94,436.2,0.76," 3.1e-14"
"Gpx1",94.26,57.72,0.76," 3.8e-06"
"3110040N11Rik",16.42,9.73,0.76," 2.3e-03"
"Dctn3",108.1,64.15,0.76," 5.6e-09"
"Cox8a",205.7,124.9,0.76," 6.4e-10"
"Rps26",35.32,21.32,0.76," 7.2e-05"
"Fam216a",43.13,25.54,0.76," 5.4e-06"
"Hint2",27.31,16.35,0.75," 2.5e-04"
"G3bp2",424.48,250.78,0.75," 6.9e-13"
"Ndufs7",131.68,81.44,0.75," 6.4e-07"
"Cox7b",133.77,79.28,0.75," 5.0e-10"
"Rpl37a",31.93,18.86,0.75," 7.8e-05"
"Fam69b",35.32,21.25,0.75," 8.3e-05"
"Snx15",46.54,28.43,0.75," 4.1e-05"
"Cox5b",53.33,32.09,0.75," 2.7e-06"
"Bex1",121.5,72.35,0.75," 5.0e-09"
"Tenm2",193.99,115.44,0.75," 4.4e-11"
"Banf1",50.66,30.17,0.75," 2.7e-06"
"Stub1",110.92,68.73,0.75," 1.7e-06"
"Cptp",62.81,37.37,0.75," 3.6e-07"
"Stac2",28.46,16.93,0.75," 1.2e-04"
"Cacnb1",233.61,140.43,0.75," 5.0e-10"
"Ndufs6",39.86,23.75,0.75," 1.5e-05"
"Atg16l2",17.53,10.42,0.75," 2.0e-03"
"BC022687",30.39,18.21,0.75," 1.7e-04"
"Lyrm1",16.19,9.7,0.75," 2.9e-03"
"Ppdpf",30.62,19,0.75," 5.5e-04"
"Cbx4",81.85,49.26,0.75," 2.2e-07"
"Higd2a",86.37,52.11,0.75," 1.7e-07"
"Smarcd3",95.98,58.32,0.75," 3.4e-07"
"Eno2",1947.15,1164.37,0.75," 1.2e-12"
"Enc1",548.14,326.49,0.75," 2.0e-13"
"Mpc2",76.49,46.72,0.75," 7.2e-06"
"Tuba1b",106.21,63.29,0.75," 1.9e-08"
"Tmem25",31.96,19.13,0.75," 7.6e-05"
"Arhgap36",228.67,136.4,0.75," 1.6e-11"
"Gm13889",37.79,23.57,0.75," 2.3e-04"
"Pop7",28.83,17.69,0.74," 6.2e-04"
"Mlf2",542.65,328.05,0.74," 5.3e-11"
"Epdr1",117.37,69.88,0.74," 1.4e-08"
"Stk32c",185.12,111.87,0.74," 4.5e-09"
"Stmn3",715.92,440.94,0.74," 1.4e-09"
"Rpl8",455.03,278.12,0.74," 8.5e-10"
"Zfp444",90.04,54.18,0.74," 6.0e-08"
"Vstm5",24.75,14.81,0.74," 3.3e-04"
"Mrpl27",26.08,15.6,0.74," 2.6e-04"
"Fank1",16.71,10,0.74," 2.5e-03"
"Prss36",7.71,4.66,0.74," 4.4e-02"
"Becn1",136.93,81.77,0.74," 1.3e-09"
"Akr7a5",47.53,29.44,0.74," 3.3e-05"
"Tmem14c",30.1,18.25,0.74," 3.3e-04"
"Tomm34",179.21,107.03,0.74," 3.5e-10"
"Cactin",43.95,26.82,0.74," 3.0e-05"
"Scand1",23.69,15.72,0.74," 1.9e-03"
"1500009C09Rik",192.7,117.06,0.74," 1.1e-08"
"Mtch1",1029,626.39,0.74," 3.8e-11"
"Spcs1",59.49,35.63,0.74," 6.9e-07"
"Ckmt1",435.87,262.62,0.74," 2.5e-10"
"Mfsd12",25.08,15.05,0.74," 3.2e-04"
"Rpl14",78.43,46.92,0.74," 1.3e-07"
"Mmp17",85.2,51.13,0.74," 4.1e-08"
"2900011O08Rik",452.88,271.39,0.74," 6.4e-13"
"Rps10",25.88,15.82,0.74," 5.4e-04"
"Plch2",56.25,34.18,0.74," 4.7e-06"
"H2-T22",10.66,6.33,0.74," 2.0e-02"
"Tmem91",45.85,27.91,0.74," 2.0e-05"
"Rps6ka4",72.58,43.8,0.74," 8.0e-07"
"Kcnj12",20.53,12.32,0.74," 9.9e-04"
"Tagln3",290.32,174.75,0.74," 5.4e-11"
"Cdkl4",26.31,15.95,0.74," 3.6e-04"
"Cx3cl1",211.08,127.08,0.74," 2.2e-10"
"Abhd8",503.22,311.68,0.74," 3.4e-09"
"Rps5",416.37,251.46,0.74," 6.3e-11"
"Raly",132.62,80.06,0.74," 2.4e-08"
"1110004E09Rik",25.22,15.22,0.73," 4.6e-04"
"Gfra4",63.48,38.89,0.73," 4.6e-06"
"Gstm4",26.86,16.12,0.73," 3.0e-04"
"Myl6",55.21,33.35,0.73," 2.6e-06"
"Tmsb10",10.69,6.56,0.73," 2.0e-02"
"Gck",45.85,27.64,0.73," 8.1e-06"
"Grina",247.19,150.04,0.73," 1.2e-10"
"Sybu",204.62,122.95,0.73," 6.9e-10"
"Khdrbs2",27.54,16.41,0.73," 5.8e-04"
"Galnt18",22.54,13.54,0.73," 6.8e-04"
"Reep2",89.44,54.21,0.73," 1.1e-07"
"Bod1",123.03,74.07,0.73," 1.2e-07"
"Syngr3",201.66,122,0.73," 1.3e-10"
"Romo1",20.98,13.75,0.73," 5.1e-03"
"Grin1",154.54,94.24,0.73," 4.0e-09"
"Rnf112",235.11,141.7,0.73," 1.6e-09"
"Coprs",88.19,53.67,0.73," 5.9e-07"
"Eif2b5",129.86,78.47,0.73," 3.1e-09"
"Mrps11",24.78,15.08,0.73," 7.4e-04"
"Blcap",306.89,185.46,0.73," 1.0e-10"
"Rgs4",265.48,160.89,0.73," 5.1e-11"
"Emc10",122.48,75.73,0.73," 1.9e-07"
"Asb16",33.14,20,0.73," 6.9e-05"
"Gskip",90.89,54.58,0.73," 4.9e-08"
"Tada3",47.05,28.93,0.73," 3.8e-05"
"Pnmal2",2480.45,1506.62,0.73," 1.0e-12"
"Rbfa",33.55,20.78,0.73," 2.7e-04"
"Syp",435.15,265.29,0.73," 4.4e-11"
"Hsf4",39.78,24.8,0.73," 1.1e-04"
"Smim12",33.75,20.74,0.73," 2.2e-04"
"Hsf2",47.73,28.8,0.73," 6.0e-06"
"Rpl7",89.24,54.16,0.73," 7.5e-08"
"Prkg2",20.37,12.36,0.73," 1.3e-03"
"Rab3a",1000.14,610.91,0.72," 1.0e-11"
"Tceal9",142.44,85.02,0.72," 4.3e-08"
"Arpc3",65.39,39.63,0.72," 8.0e-07"
"Atp1a3",1946.62,1188.85,0.72," 4.7e-12"
"Rrs1",24.16,14.79,0.72," 8.4e-04"
"Hrh3",77.67,48.71,0.72," 1.5e-05"
"Fam189b",32.71,20.14,0.72," 2.5e-04"
"Gtpbp3",43.42,26.55,0.72," 6.7e-05"
"Ppp1r35",19.53,12.72,0.72," 5.8e-03"
"Trir",77.66,47.65,0.72," 9.6e-07"
"H2afx",32.01,19.55,0.72," 1.2e-04"
"Pdap1",55.86,33.82,0.72," 7.1e-06"
"Efnb1",16.67,10.24,0.72," 4.5e-03"
"Lmo3",264.53,155.2,0.72," 1.6e-08"
"Chrm1",23.96,14.42,0.72," 1.0e-03"
"Isyna1",106.48,66.4,0.72," 9.2e-07"
"Cisd3",18.31,11.27,0.72," 3.3e-03"
"Commd4",33.41,20.38,0.72," 1.2e-04"
"Ndufb5",133.96,81.33,0.72," 2.9e-09"
"Tcerg1l",55.31,33.6,0.72," 2.3e-06"
"Gm47163",51.12,31.44,0.72," 9.9e-06"
"Tmem268",27.19,16.55,0.72," 3.3e-04"
"Fam131c",21.35,13.57,0.72," 3.3e-03"
"Mrpl49",57.26,34.83,0.72," 1.9e-06"
"Scg2",481.33,291.55,0.72," 2.2e-11"
"Slc9a5",29.5,17.95,0.72," 1.9e-04"
"Tceal3",154.79,93.74,0.72," 6.5e-09"
"Babam1",121.88,75.05,0.72," 1.4e-07"
"Irf2bp1",152.86,95.68,0.72," 2.8e-07"
"Atp1b1",727.28,441.85,0.72," 6.7e-13"
"Rbfox1",341.94,206.92,0.72," 5.7e-11"
"Fam13b",269.79,165.61,0.72," 2.9e-10"
"Ndufb4",12.86,7.81,0.72," 1.0e-02"
"Naa20",35.59,21.62,0.72," 5.6e-05"
"Ethe1",23.27,14.26,0.72," 9.7e-04"
"Nupl2",16.89,10.28,0.72," 3.4e-03"
"Ndufb3",31.78,19.42,0.72," 1.7e-04"
"Cox4i1",283.87,173.54,0.72," 2.4e-10"
"Trappc4",67.37,41.03,0.72," 6.4e-07"
"AI413582",32.65,20.47,0.72," 4.1e-04"
"Irf2bpl",185.74,116.98,0.72," 2.0e-07"
"Mypop",46.55,28.95,0.72," 1.2e-04"
"Chrna4",61.46,37.48,0.72," 1.3e-06"
"Plppr2",109.02,66.97,0.72," 7.8e-08"
"Scn5a",50.48,30.76,0.71," 6.4e-06"
"Ube2a",54.06,33.12,0.71," 3.7e-06"
"Ap4s1",63.21,38.37,0.71," 1.4e-06"
"Chmp4b",284.69,173.62,0.71," 2.0e-10"
"Cebpzos",13.61,8.12,0.71," 1.6e-02"
"Sdr39u1",43.25,26.7,0.71," 3.8e-05"
"Caly",186.17,115.82,0.71," 2.1e-08"
"Klf16",70.11,43.15,0.71," 3.5e-06"
"Mea1",76,46.85,0.71," 1.5e-06"
"Prelid1",92.06,58.36,0.71," 6.3e-06"
"Fam173a",48,29.99,0.71," 3.5e-05"
"Lysmd2",78.32,48.26,0.71," 7.9e-06"
"Wdr54",17.27,10.53,0.71," 3.5e-03"
"Cited2",66.98,40.97,0.71," 1.3e-05"
"Srrm3",65.78,40.86,0.71," 3.2e-06"
"Timm17b",34.92,21.51,0.71," 1.0e-04"
"Cox6c",126.26,77.05,0.71," 2.9e-08"
"Rpl3",16.89,10.12,0.71," 2.1e-02"
"Jakmip2",119.33,72.81,0.71," 1.0e-08"
"Skp1a",592.77,360.75,0.71," 4.0e-12"
"Ifitm10",35.53,22.3,0.71," 1.6e-04"
"Cpne6",180.05,110.88,0.71," 8.5e-09"
"Mrpl13",65.14,39.4,0.71," 4.6e-06"
"Mir22hg",14.97,9.06,0.71," 7.6e-03"
"Rpl4",698.16,427.15,0.71," 1.5e-12"
"Rbm28",53.09,32.28,0.71," 7.0e-06"
"Cinp",45.3,27.69,0.71," 1.4e-05"
"Borcs8",26.65,16.32,0.71," 4.0e-04"
"Dclk3",47.04,28.79,0.71," 1.1e-05"
"Ccdc160",10.4,6.35,0.71," 2.3e-02"
"Mrpl52",22.67,13.85,0.71," 9.6e-04"
"Prkar1b",1630.41,1006.81,0.71," 3.1e-11"
"Rnf19b",97.41,59.68,0.71," 5.6e-08"
"Mllt11",495.19,302.61,0.71," 5.3e-11"
"Kcnab2",380.96,235.19,0.71," 3.0e-10"
"Eif3m",75.52,46.17,0.71," 3.8e-07"
"Atp5e",93.9,58.27,0.71," 9.7e-06"
"Fkbp1b",17.77,10.89,0.71," 4.4e-03"
"Aen",42.9,26.31,0.71," 4.1e-05"
"Glrx",45.2,27.58,0.71," 1.9e-05"
"Stoml2",38.18,23.39,0.71," 9.5e-05"
"Tuba4a",569.82,351.31,0.71," 1.5e-10"
"Rpl35a",36.33,22.26,0.71," 6.7e-05"
"Prelid3a",60.52,37.18,0.71," 1.3e-05"
"Ndufb8",107.74,67.09,0.71," 4.6e-07"
"H2afy2",25.73,16,0.71," 7.3e-04"
"Ccdc107",8.91,5.52,0.7," 3.9e-02"
"Dand5",9.37,5.75,0.7," 3.3e-02"
"Ube2g2",58.9,36.32,0.7," 6.8e-06"
"Znhit3",24.83,15.17,0.7," 7.7e-04"
"Brk1",163.86,100.77,0.7," 3.9e-09"
"Nsg1",421.93,259.83,0.7," 3.1e-11"
"Txndc17",35.78,22.02,0.7," 8.5e-05"
"Taf11",57.37,35.17,0.7," 4.0e-06"
"Dcaf4",38.45,23.63,0.7," 5.2e-05"
"Eif5a",270.41,167.63,0.7," 3.2e-08"
"Tfpt",22.34,13.85,0.7," 1.4e-03"
"Pithd1",268.77,165.53,0.7," 5.0e-10"
"Nol4",218.2,133.39,0.7," 1.4e-09"
"Cited1",36.4,22.5,0.7," 8.3e-05"
"Avpi1",18.71,11.61,0.7," 3.1e-03"
"Btbd19",18.65,11.43,0.7," 3.9e-03"
"Prdx2",250.81,154.85,0.7," 3.3e-09"
"Pqlc1",21.26,13.12,0.7," 1.6e-03"
"Hmga1",19.48,12.17,0.7," 2.7e-03"
"Srp14",110.44,68.02,0.7," 9.1e-08"
"Amn",8.51,5.29,0.7," 4.7e-02"
"Znrd1",11.86,7.33,0.7," 1.9e-02"
"Ndufa1",39.6,24.66,0.7," 1.3e-04"
"Ssu72",73.61,45.48,0.7," 1.4e-06"
"Mrap2",39.62,24.42,0.7," 6.0e-05"
"Slc26a11",9.06,5.57,0.7," 3.8e-02"
"Actn1",53.14,32.65,0.7," 7.9e-06"
"Rnf6",118.48,72.62,0.7," 7.3e-08"
"Bahd1",68.3,42.37,0.7," 4.0e-06"
"Slc25a22",349.32,217.29,0.7," 1.2e-09"
"Vdac1",697.89,430.35,0.7," 5.3e-12"
"Egln2",124.74,79.28,0.7," 2.6e-06"
"Pfdn5",93.91,58.56,0.7," 5.2e-07"
"Ndufa6",96.21,59.36,0.7," 7.6e-07"
"Adar",536.17,331.15,0.7," 9.7e-12"
"Mrps21",13.77,8.62,0.7," 1.3e-02"
"Pard6a",25.69,16.1,0.69," 9.3e-04"
"Dynlrb1",97.28,60.6,0.69," 4.9e-07"
"Mrps26",67.01,42.03,0.69," 7.3e-06"
"Ppp2r5b",272.43,169.13,0.69," 4.4e-10"
"Lor",21.78,13.9,0.69," 2.8e-03"
"Tmem208",10.2,6.3,0.69," 2.9e-02"
"Pld5",41.85,25.86,0.69," 3.7e-05"
"Ssb",94.82,58.41,0.69," 1.3e-07"
"Yipf1",28.45,17.62,0.69," 4.1e-04"
"Pcsk2",185.53,114.73,0.69," 1.6e-09"
"Arfrp1",45.24,27.84,0.69," 3.0e-05"
"Cyth2",72.49,44.83,0.69," 1.3e-06"
"Wdr55",13.05,8.11,0.69," 1.4e-02"
"Rangap1",572.19,356.47,0.69," 9.5e-10"
"Stk25",345.81,214.48,0.69," 6.4e-10"
"Fgfr1",103.8,64.35,0.69," 9.1e-08"
"Pusl1",13.86,8.66,0.69," 1.1e-02"
"Mettl22",27.76,17.43,0.69," 1.0e-03"
"Prr13",70.25,43.79,0.69," 2.6e-06"
"Caprin1",529.19,326.83,0.69," 2.0e-11"
"Calm2",917.36,562.51,0.69," 1.6e-10"
"Efna3",23.92,14.88,0.69," 1.1e-03"
"Sumo3",202.59,125.42,0.69," 1.2e-09"
"Tmem14a",16.33,10.14,0.69," 7.3e-03"
"Nptx1",213.89,131.03,0.69," 5.4e-06"
"Rtl8b",94.39,58.68,0.69," 3.8e-07"
"Tubb4b",234.57,146.72,0.69," 4.8e-08"
"Arf1",293.62,183.08,0.69," 1.3e-08"
"Prnp",425.2,263.51,0.69," 3.9e-11"
"Mapre3",372.31,232.57,0.69," 1.5e-09"
"Mrps34",16.5,10.6,0.69," 7.4e-03"
"Crhbp",13.06,8.12,0.69," 1.4e-02"
"Cap2",191.82,119.39,0.69," 2.2e-09"
"Nsg2",705.57,438.17,0.69," 1.2e-11"
"Rps24",70.48,43.81,0.69," 1.5e-06"
"Phf13",53.51,33.3,0.69," 1.4e-05"
"Glra1",38.27,23.87,0.69," 8.6e-05"
"Eef1akmt1",20.54,12.74,0.69," 2.2e-03"
"Rnf185",74.93,46.43,0.69," 1.1e-06"
"Pmvk",53.89,33.56,0.69," 9.6e-06"
"Them6",26.95,17.46,0.69," 2.4e-03"
"Aplp1",832.6,524.46,0.69," 5.3e-10"
"Ccdc115",15.13,9.41,0.69," 8.5e-03"
"Bysl",43.09,26.81,0.69," 4.0e-05"
"Kctd17",103.9,65.08,0.69," 5.9e-07"
"Fam19a1",25.26,15.64,0.69," 8.3e-04"
"Frat1",49.92,31.52,0.69," 6.8e-05"
"Tsen34",65.57,42.52,0.69," 7.9e-05"
"Naa60",110.66,68.85,0.69," 6.4e-08"
"Galnt16",259.58,161.15,0.69," 2.0e-09"
"Rgl1",243.64,151.61,0.68," 4.7e-10"
"Tm2d3",35.61,22.31,0.68," 1.8e-04"
"Gm15631",20.18,12.7,0.68," 3.4e-03"
"Cox7a2l",110.35,68.65,0.68," 6.9e-08"
"Hist1h3e",13.18,9.2,0.68," 3.5e-02"
"Coil",35.64,22.17,0.68," 1.8e-04"
"Timm22",60.31,37.71,0.68," 8.3e-06"
"Zfp653",13.94,8.77,0.68," 1.3e-02"
"Polr2g",73.09,45.52,0.68," 1.2e-06"
"Akt1",343.24,216.06,0.68," 3.0e-09"
"Rap2b",67.25,41.8,0.68," 2.2e-06"
"Gpank1",12.29,7.72,0.68," 1.9e-02"
"P4htm",53.68,33.71,0.68," 1.4e-05"
"Acd",45.57,28.64,0.68," 6.6e-05"
"Hipk4",39.42,24.64,0.68," 7.8e-05"
"Nup98",114.05,71.39,0.68," 8.3e-08"
"Pdxp",187.22,118.61,0.68," 3.6e-08"
"Cdh22",71.75,46.41,0.68," 4.0e-05"
"Unc5a",63.91,40.27,0.68," 7.0e-06"
"Map2k1",539.53,335.85,0.68," 3.1e-10"
"Ndufa11",86.6,56.68,0.68," 2.8e-05"
"Bex4",9.53,5.94,0.68," 3.8e-02"
"Magoh",21.71,13.45,0.68," 4.3e-03"
"Plekhj1",28.47,18.07,0.68," 1.1e-03"
"AI837181",86.51,54.92,0.68," 4.0e-06"
"Ociad2",60.04,37.53,0.68," 5.4e-06"
"Rxrb",103.8,65.43,0.68," 3.0e-07"
"Mrpl28",60.91,38.51,0.68," 2.6e-05"
"Slc30a9",399,250.41,0.68," 2.0e-10"
"Tmem120a",10.88,6.85,0.68," 2.8e-02"
"Fndc9",38.54,24.18,0.68," 1.5e-04"
"Pa2g4",101.24,62.95,0.68," 4.6e-07"
"Dtd1",122.86,76.97,0.68," 1.1e-07"
"Larp7",20.94,12.96,0.68," 3.5e-03"
"Hspa8",288.95,181.6,0.67," 4.5e-10"
"Lin7b",28.38,18.43,0.67," 2.0e-03"
"Gas8",16.54,10.4,0.67," 7.1e-03"
"Pcbd2",11.39,7.29,0.67," 3.6e-02"
"Zfp146",43.52,27.34,0.67," 4.9e-05"
"Anapc5",239.75,150.43,0.67," 1.5e-09"
"Kctd2",111.75,70.22,0.67," 1.2e-07"
"Dgkg",151.14,94.85,0.67," 1.5e-08"
"Bud23",30.85,19.5,0.67," 7.5e-04"
"Lyrm4",43.07,26.94,0.67," 7.0e-05"
"Arpc4",156.89,98.72,0.67," 8.0e-08"
"Abhd11",32.7,20.77,0.67," 4.8e-04"
"Ggact",25.91,16.48,0.67," 1.6e-03"
"Aprt",35.43,22.41,0.67," 2.7e-04"
"Efhd2",290.23,185.78,0.67," 2.5e-08"
"Sf3b4",25.67,16.18,0.67," 2.4e-03"
"Rpl6",42.11,26.7,0.67," 1.2e-04"
"Vps37d",42.24,27.69,0.67," 6.6e-04"
"Ino80b",17.69,11.95,0.67," 1.5e-02"
"Fam81a",142.01,90,0.67," 4.2e-08"
"Rpl32",96.24,60.49,0.67," 5.5e-07"
"Ndufc1",56.95,35.77,0.67," 5.6e-05"
"Snrpe",19.39,12.25,0.67," 3.8e-03"
"Sf3a2",41.72,26.88,0.67," 2.7e-04"
"Serp2",95.45,61.59,0.67," 1.5e-05"
"Nucb1",82.36,51.94,0.67," 1.2e-06"
"Zfp341",11.66,7.3,0.67," 2.8e-02"
"Cacna2d1",288.17,185.56,0.67," 1.4e-08"
"Lrp11",127.19,80.03,0.67," 6.0e-08"
"Cdh4",78.41,49.55,0.67," 1.7e-06"
"Mlx",29.32,18.38,0.67," 6.5e-04"
"Elof1",92.49,58.37,0.67," 5.9e-07"
"Tro",487,306.94,0.67," 8.9e-11"
"Agap2",687.99,436.3,0.67," 3.2e-10"
"Rad9a",15.5,9.75,0.67," 1.1e-02"
"Ranbp1",67.74,42.83,0.66," 9.9e-06"
"Khnyn",66.69,42,0.66," 5.7e-06"
"Lrrtm1",59.28,37.65,0.66," 2.1e-05"
"Ak4",99.03,62.37,0.66," 3.1e-07"
"Cfl1",554.01,351.81,0.66," 7.7e-09"
"Npdc1",142.79,93.03,0.66," 4.4e-06"
"Paxx",34.27,21.83,0.66," 4.5e-04"
"Tuba1a",226.79,142.46,0.66," 3.9e-09"
"Syn1",681.69,431.34,0.66," 4.5e-10"
"Ubb",316.74,201.73,0.66," 3.2e-09"
"Ppfia2",202.58,128.56,0.66," 6.3e-09"
"Eml2",450.29,290.94,0.66," 4.0e-08"
"Ndufa8",131.55,84.14,0.66," 1.6e-06"
"Spats2l",69.99,43.92,0.66," 1.4e-05"
"2210016L21Rik",199.54,127.17,0.66," 2.0e-08"
"Ntpcr",29.23,18.55,0.66," 9.9e-04"
"Prpf19",427.36,270.42,0.66," 2.1e-10"
"Ndufaf3",53.65,34.19,0.66," 3.2e-05"
"Pigyl",18.67,12.09,0.66," 1.1e-02"
"Tmem43",30.55,19.25,0.66," 8.5e-04"
"Cdc42ep3",16.98,10.78,0.66," 7.3e-03"
"Mettl1",28.01,17.72,0.66," 1.0e-03"
"Lzts3",231.68,148.26,0.66," 8.5e-08"
"Arpc5l",122.79,77.5,0.66," 7.1e-07"
"Mcts1",62.92,39.69,0.66," 7.6e-06"
"Pgk1",25.9,16.48,0.66," 1.2e-03"
"Stmn1",21.05,13.32,0.66," 3.1e-03"
"Cnih2",162.54,108.49,0.66," 2.0e-05"
"Pwwp2b",18.11,11.48,0.66," 5.8e-03"
"Tfcp2",61.24,38.81,0.66," 1.0e-05"
"Ndufa13",41.87,27.43,0.66," 4.6e-04"
"2410015M20Rik",56.3,35.71,0.66," 1.6e-05"
"Cbx8",23.5,14.98,0.66," 2.3e-03"
"1810043G02Rik",62.37,39.88,0.66," 3.2e-05"
"Gm42433",10.5,6.76,0.66," 3.5e-02"
"Swi5",120.76,76.74,0.66," 1.9e-07"
"Pnma3",106.93,67.61,0.66," 6.0e-07"
"Vps28",181.3,115.55,0.66," 4.2e-08"
"Sec61b",18.53,11.75,0.66," 5.6e-03"
"Zdhhc7",48.62,30.86,0.66," 4.4e-05"
"B4gat1",77.94,49.77,0.66," 5.7e-06"
"Ccdc85a",139.44,88.07,0.66," 8.9e-08"
"Eid2b",64.19,40.71,0.66," 7.0e-06"
"Wbp4",94.81,60.18,0.66," 5.7e-07"
"Lingo3",27.12,17.63,0.66," 2.4e-03"
"Polr2h",12.35,7.87,0.66," 2.4e-02"
"Ppp3r1",704.95,442.66,0.66," 3.4e-10"
"Tfg",95.48,60.61,0.66," 8.1e-07"
"2410004B18Rik",32,20.33,0.66," 4.8e-04"
"Bccip",41.57,26.23,0.66," 1.2e-04"
"Trappc1",32.86,20.86,0.66," 3.9e-04"
"Apopt1",26.93,17.07,0.66," 1.1e-03"
"Sra1",84.26,53.57,0.65," 4.0e-06"
"Hpcal4",1351.6,859.26,0.65," 2.6e-11"
"Capns1",334.38,213.16,0.65," 2.8e-09"
"Mcfd2",95.68,60.74,0.65," 6.5e-07"
"Cuta",36.93,23.93,0.65," 4.6e-04"
"Wars",200.12,127.34,0.65," 2.8e-08"
"Atp6v0b",89.85,58.25,0.65," 1.3e-05"
"Slc35g2",32.35,20.58,0.65," 4.2e-04"
"Pygo2",92.49,58.93,0.65," 3.2e-06"
"Rab1b",260.72,166.8,0.65," 1.9e-08"
"Bad",32.69,21.4,0.65," 2.0e-03"
"Particl",22.19,14.21,0.65," 3.1e-03"
"Tbrg1",54.01,34.37,0.65," 2.3e-05"
"Eef1g",81.01,51.54,0.65," 3.3e-06"
"Coa3",73.44,47.31,0.65," 3.7e-05"
"Zbtb11",159.29,102.25,0.65," 7.0e-08"
"Tmem141",17.91,11.41,0.65," 8.1e-03"
"Cops7a",187.44,119.85,0.65," 6.8e-08"
